SKU,Discount,Timestamp
SKU42,41.876250853065095,2024-04-11 14:35:06
SKU43,9.394617421047391,2024-04-11 14:35:06
SKU44,41.084632730488316,2024-04-11 14:35:07
SKU45,27.02731042645241,2024-04-11 14:35:07
SKU46,24.373986479900008,2024-04-11 14:35:07
SKU47,86.14092229284248,2024-04-11 14:35:08
SKU48,60.82843554151338,2024-04-11 14:35:08
SKU49,71.00812188507604,2024-04-11 14:35:08
SKU50,11.362787411842419,2024-04-11 14:35:08
SKU51,21.360608777969386,2024-04-11 14:35:09
SKU52,78.42546372517207,2024-04-11 14:35:09
SKU53,24.27317656897137,2024-04-11 14:35:09
SKU54,24.916994528192685,2024-04-11 14:35:09
SKU55,79.85505834078943,2024-04-11 14:35:10
SKU56,16.789108829634703,2024-04-11 14:35:10
SKU57,39.41056428058733,2024-04-11 14:35:10
SKU58,47.87324910183145,2024-04-11 14:35:11
SKU59,63.828398347710966,2024-04-11 14:35:11
SKU60,13.622422336150962,2024-04-11 14:35:11
SKU61,41.62299992263594,2024-04-11 14:35:11
SKU62,58.237083164469894,2024-04-11 14:35:12
SKU63,10.413901428230286,2024-04-11 14:35:12
SKU64,80.6706860473218,2024-04-11 14:35:12
SKU65,30.327945485978816,2024-04-11 14:35:12
SKU66,23.43138279656588,2024-04-11 14:35:12
SKU67,87.75543235400107,2024-04-11 14:35:13
SKU68,37.93181238279032,2024-04-11 14:35:13
SKU69,43.892422813655834,2024-04-11 14:35:13
SKU70,38.331633459247016,2024-04-11 14:35:14
SKU71,5.105226530198373,2024-04-11 14:35:14
SKU72,72.16354201642247,2024-04-11 14:35:14
SKU73,75.46591591317414,2024-04-11 14:35:15
SKU74,2.536009130852924,2024-04-11 14:35:15
SKU75,83.6971958105736,2024-04-11 14:35:15
SKU76,62.19791959268729,2024-04-11 14:35:15
SKU77,45.95979436717718,2024-04-11 14:35:16
SKU78,6.306883176111915,2024-04-11 14:35:16
SKU79,45.64562497688258,2024-04-11 14:35:16
SKU80,72.90265468035545,2024-04-11 14:35:16
SKU81,65.5372862372864,2024-04-11 14:35:17
SKU82,15.331437665521126,2024-04-11 14:35:17
SKU83,55.12899696928506,2024-04-11 14:35:17
SKU84,71.2834938336818,2024-04-11 14:35:18
SKU85,61.5703955321551,2024-04-11 14:35:18
SKU86,19.99817694040422,2024-04-11 14:35:18
SKU87,64.33122932028459,2024-04-11 14:35:18
SKU88,60.21632558058001,2024-04-11 14:35:19
SKU89,78.20806846555095,2024-04-11 14:35:19
SKU90,12.493722151223228,2024-04-11 14:35:19
SKU91,49.68957237116943,2024-04-11 14:35:19
SKU92,42.94280976823821,2024-04-11 14:35:20
SKU93,62.361747902614944,2024-04-11 14:35:20
SKU94,2.7339198521682726,2024-04-11 14:35:20
SKU95,62.323141775558206,2024-04-11 14:35:20
SKU96,19.538505136298706,2024-04-11 14:35:21
SKU97,2.820889007314733,2024-04-11 14:35:21
SKU98,19.7546048668786,2024-04-11 14:35:21
SKU99,54.814266159421315,2024-04-11 14:35:22
SKU0,55.84640443369261,2024-04-11 14:35:22
SKU1,14.84352327508434,2024-04-11 14:35:22
SKU2,10.18771496378151,2024-04-11 14:35:23
SKU3,55.04700871479396,2024-04-11 14:35:23
SKU4,4.805496036345893,2024-04-11 14:35:23
SKU5,1.3599808110927503,2024-04-11 14:35:23
SKU6,3.6704995767971504,2024-04-11 14:35:24
SKU7,38.66254594421406,2024-04-11 14:35:24
SKU8,54.97407739882186,2024-04-11 14:35:24
SKU9,51.212586353022836,2024-04-11 14:35:25
SKU10,15.707795681912138,2024-04-11 14:35:25
SKU11,72.50836798583094,2024-04-11 14:35:25
SKU12,71.21338907536008,2024-04-11 14:35:26
SKU13,12.928314653903982,2024-04-11 14:35:26
SKU14,79.33706291089936,2024-04-11 14:35:26
SKU15,36.98924492862691,2024-04-11 14:35:26
SKU16,6.037737687833018,2024-04-11 14:35:27
SKU17,73.31628093231332,2024-04-11 14:35:27
SKU18,36.443627770460935,2024-04-11 14:35:27
SKU19,40.8990960703718,2024-04-11 14:35:27
SKU20,96.34107243996338,2024-04-11 14:35:28
SKU21,67.91509518796066,2024-04-11 14:35:28
SKU22,22.143824709201567,2024-04-11 14:35:28
SKU23,3.459472948691331,2024-04-11 14:35:29
SKU24,3.3250466874488867,2024-04-11 14:35:29
SKU25,31.70347518807411,2024-04-11 14:35:29
SKU26,77.95755729431426,2024-04-11 14:35:29
SKU27,92.55736081240202,2024-04-11 14:35:30
SKU28,1.9178197644777129,2024-04-11 14:35:30
SKU29,57.1028032666866,2024-04-11 14:35:30
SKU30,8.022859210526393,2024-04-11 14:35:30
SKU31,45.76265374654683,2024-04-11 14:35:31
SKU32,63.367948812525384,2024-04-11 14:35:31
SKU33,51.83634800012449,2024-04-11 14:35:31
SKU34,29.97407386387397,2024-04-11 14:35:31
SKU35,67.96622945308035,2024-04-11 14:35:32
SKU36,7.850402063003242,2024-04-11 14:35:32
SKU37,23.39984475261435,2024-04-11 14:35:32
SKU38,41.66074454616624,2024-04-11 14:35:33
SKU39,15.301981812658605,2024-04-11 14:35:33
SKU40,64.43313933675226,2024-04-11 14:35:33
SKU41,79.29063329225374,2024-04-11 14:35:33
SKU42,37.22333409161342,2024-04-11 14:35:34
SKU43,10.568944598678316,2024-04-11 14:35:34
SKU44,41.084632730488316,2024-04-11 14:35:34
SKU45,30.40572422975896,2024-04-11 14:35:34
SKU46,27.0822071998889,2024-04-11 14:35:35
SKU47,76.56970870474886,2024-04-11 14:35:35
SKU48,68.43198998420254,2024-04-11 14:35:35
SKU49,71.00812188507604,2024-04-11 14:35:36
SKU50,11.362787411842419,2024-04-11 14:35:36
SKU51,21.360608777969386,2024-04-11 14:35:36
SKU52,78.42546372517207,2024-04-11 14:35:36
SKU53,24.27317656897137,2024-04-11 14:35:37
SKU54,31.146243160240854,2024-04-11 14:35:37
SKU55,63.88404667263154,2024-04-11 14:35:37
SKU56,16.789108829634703,2024-04-11 14:35:37
SKU57,44.336884815660746,2024-04-11 14:35:38
SKU58,47.87324910183145,2024-04-11 14:35:38
SKU59,57.44555851293987,2024-04-11 14:35:38
SKU60,15.325225128169832,2024-04-11 14:35:38
SKU61,41.62299992263594,2024-04-11 14:35:39
SKU62,65.51671856002864,2024-04-11 14:35:39
SKU63,10.413901428230286,2024-04-11 14:35:39
SKU64,71.70727648650826,2024-04-11 14:35:40
SKU65,26.958173765314502,2024-04-11 14:35:40
SKU66,23.43138279656588,2024-04-11 14:35:40
SKU67,70.20434588320086,2024-04-11 14:35:40
SKU68,37.93181238279032,2024-04-11 14:35:41
SKU69,49.378975665362816,2024-04-11 14:35:41
SKU70,38.331633459247016,2024-04-11 14:35:41
SKU71,5.74337984647317,2024-04-11 14:35:42
SKU72,72.16354201642247,2024-04-11 14:35:42
SKU73,83.8510176813046,2024-04-11 14:35:42
SKU74,2.536009130852924,2024-04-11 14:35:42
SKU75,74.39750738717653,2024-04-11 14:35:43
SKU76,62.19791959268729,2024-04-11 14:35:43
SKU77,45.95979436717718,2024-04-11 14:35:43
SKU78,5.045506540889533,2024-04-11 14:35:44
SKU79,45.64562497688258,2024-04-11 14:35:44
SKU80,91.12831835044432,2024-04-11 14:35:44
SKU81,58.25536554425457,2024-04-11 14:35:44
SKU82,15.331437665521126,2024-04-11 14:35:45
SKU83,55.12899696928506,2024-04-11 14:35:45
SKU84,89.10436729210225,2024-04-11 14:35:45
SKU85,61.5703955321551,2024-04-11 14:35:45
SKU86,19.99817694040422,2024-04-11 14:35:46
SKU87,80.41403665035574,2024-04-11 14:35:46
SKU88,60.21632558058001,2024-04-11 14:35:46
SKU89,78.20806846555095,2024-04-11 14:35:47
SKU90,13.881913501359142,2024-04-11 14:35:47
SKU91,62.11196546396179,2024-04-11 14:35:47
SKU92,38.17138646065619,2024-04-11 14:35:47
SKU93,55.432664802324396,2024-04-11 14:35:48
SKU94,2.4301509797051315,2024-04-11 14:35:48
SKU95,62.323141775558206,2024-04-11 14:35:48
SKU96,19.538505136298706,2024-04-11 14:35:48
SKU97,2.820889007314733,2024-04-11 14:35:49
SKU98,15.803683893502882,2024-04-11 14:35:49
SKU99,61.66604942934897,2024-04-11 14:35:50
SKU0,69.80800554211577,2024-04-11 14:35:50
SKU1,11.874818620067472,2024-04-11 14:35:50
SKU2,10.18771496378151,2024-04-11 14:35:51
SKU3,48.93067441315019,2024-04-11 14:35:51
SKU4,3.8443968290767145,2024-04-11 14:35:51
SKU5,1.3599808110927503,2024-04-11 14:35:51
SKU6,4.078332863107945,2024-04-11 14:35:52
SKU7,34.36670750596806,2024-04-11 14:35:52
SKU8,54.97407739882186,2024-04-11 14:35:52
SKU9,51.212586353022836,2024-04-11 14:35:53
SKU10,12.566236545529712,2024-04-11 14:35:53
SKU11,72.50836798583094,2024-04-11 14:35:53
SKU12,56.97071126028807,2024-04-11 14:35:54
SKU13,14.54435398564198,2024-04-11 14:35:54
SKU14,79.33706291089936,2024-04-11 14:35:54
SKU15,29.591395942901528,2024-04-11 14:35:55
SKU16,6.792454898812145,2024-04-11 14:35:55
SKU17,65.17002749538962,2024-04-11 14:35:55
SKU18,32.799264993414845,2024-04-11 14:35:55
SKU19,40.8990960703718,2024-04-11 14:35:56
SKU20,77.07285795197072,2024-04-11 14:35:56
SKU21,67.91509518796066,2024-04-11 14:35:56
SKU22,22.143824709201567,2024-04-11 14:35:57
SKU23,3.891907067277747,2024-04-11 14:35:57
SKU24,4.156308359311108,2024-04-11 14:35:57
SKU25,31.70347518807411,2024-04-11 14:35:58
SKU26,87.70225195610354,2024-04-11 14:35:58
SKU27,74.04588864992162,2024-04-11 14:35:58
SKU28,1.9178197644777129,2024-04-11 14:35:58
SKU29,63.44755918520733,2024-04-11 14:35:59
SKU30,8.022859210526393,2024-04-11 14:35:59
SKU31,40.67791444137496,2024-04-11 14:35:59
SKU32,63.367948812525384,2024-04-11 14:35:59
SKU33,64.7954350001556,2024-04-11 14:36:00
SKU34,29.97407386387397,2024-04-11 14:36:00
SKU35,76.46200813471539,2024-04-11 14:36:01
SKU36,7.850402063003242,2024-04-11 14:36:01
SKU37,21.059860277352914,2024-04-11 14:36:01
SKU38,41.66074454616624,2024-04-11 14:36:01
SKU39,15.301981812658605,2024-04-11 14:36:02
SKU40,72.4872817538463,2024-04-11 14:36:02
SKU41,89.20196245378546,2024-04-11 14:36:02
SKU42,37.22333409161342,2024-04-11 14:36:02
SKU43,9.394617421047391,2024-04-11 14:36:03
SKU44,46.22021182179935,2024-04-11 14:36:03
SKU45,30.40572422975896,2024-04-11 14:36:03
SKU46,24.373986479900008,2024-04-11 14:36:04
SKU47,76.56970870474886,2024-04-11 14:36:04
SKU48,68.43198998420254,2024-04-11 14:36:04
SKU49,63.118330564512036,2024-04-11 14:36:05
SKU50,11.362787411842419,2024-04-11 14:36:05
SKU51,21.360608777969386,2024-04-11 14:36:05
SKU52,78.42546372517207,2024-04-11 14:36:06
SKU53,24.27317656897137,2024-04-11 14:36:06
SKU54,24.916994528192685,2024-04-11 14:36:06
SKU55,63.88404667263154,2024-04-11 14:36:06
SKU56,18.88774743333904,2024-04-11 14:36:07
SKU57,44.336884815660746,2024-04-11 14:36:07
SKU58,47.87324910183145,2024-04-11 14:36:07
SKU59,51.06271867816878,2024-04-11 14:36:08
SKU60,13.622422336150962,2024-04-11 14:36:08
SKU61,52.02874990329492,2024-04-11 14:36:08
SKU62,72.79635395558736,2024-04-11 14:36:08
SKU63,10.413901428230286,2024-04-11 14:36:09
SKU64,71.70727648650826,2024-04-11 14:36:09
SKU65,26.958173765314502,2024-04-11 14:36:09
SKU66,23.43138279656588,2024-04-11 14:36:09
SKU67,70.20434588320086,2024-04-11 14:36:10
SKU68,37.93181238279032,2024-04-11 14:36:10
SKU69,43.892422813655834,2024-04-11 14:36:10
SKU70,38.331633459247016,2024-04-11 14:36:11
SKU71,5.105226530198373,2024-04-11 14:36:11
SKU72,81.18398476847528,2024-04-11 14:36:11
SKU73,67.08081414504368,2024-04-11 14:36:12
SKU0,69.80800554211577,2024-04-11 14:36:36
SKU1,11.874818620067472,2024-04-11 14:36:37
SKU2,10.18771496378151,2024-04-11 14:36:37
SKU3,48.93067441315019,2024-04-11 14:36:37
SKU4,3.8443968290767145,2024-04-11 14:36:37
SKU5,1.3599808110927503,2024-04-11 14:36:38
SKU6,4.078332863107945,2024-04-11 14:36:38
SKU7,34.36670750596806,2024-04-11 14:36:38
SKU8,54.97407739882186,2024-04-11 14:36:38
SKU9,51.212586353022836,2024-04-11 14:36:39
SKU10,12.566236545529712,2024-04-11 14:36:39
SKU11,72.50836798583094,2024-04-11 14:36:39
SKU12,56.97071126028807,2024-04-11 14:36:40
SKU13,14.54435398564198,2024-04-11 14:36:40
SKU14,79.33706291089936,2024-04-11 14:36:40
SKU15,29.591395942901528,2024-04-11 14:36:40
SKU16,6.792454898812145,2024-04-11 14:36:41
SKU17,65.17002749538962,2024-04-11 14:36:41
SKU18,32.799264993414845,2024-04-11 14:36:41
SKU19,40.8990960703718,2024-04-11 14:36:42
SKU20,77.07285795197072,2024-04-11 14:36:42
SKU21,67.91509518796066,2024-04-11 14:36:42
SKU22,22.143824709201567,2024-04-11 14:36:42
SKU23,3.891907067277747,2024-04-11 14:36:43
SKU24,4.156308359311108,2024-04-11 14:36:43
SKU25,31.70347518807411,2024-04-11 14:36:43
SKU26,87.70225195610354,2024-04-11 14:36:44
SKU27,74.04588864992162,2024-04-11 14:36:44
SKU28,1.9178197644777129,2024-04-11 14:36:44
SKU29,63.44755918520733,2024-04-11 14:36:44
SKU30,8.022859210526393,2024-04-11 14:36:45
SKU31,40.67791444137496,2024-04-11 14:36:45
SKU32,63.367948812525384,2024-04-11 14:36:45
SKU33,64.7954350001556,2024-04-11 14:36:45
SKU34,29.97407386387397,2024-04-11 14:36:46
SKU35,76.46200813471539,2024-04-11 14:36:46
SKU36,7.850402063003242,2024-04-11 14:36:46
SKU37,21.059860277352914,2024-04-11 14:36:46
SKU38,41.66074454616624,2024-04-11 14:36:47
SKU39,15.301981812658605,2024-04-11 14:36:47
SKU40,72.4872817538463,2024-04-11 14:36:47
SKU41,89.20196245378546,2024-04-11 14:36:48
SKU42,37.22333409161342,2024-04-11 14:36:48
SKU43,9.394617421047391,2024-04-11 14:36:48
SKU44,46.22021182179935,2024-04-11 14:36:48
SKU45,30.40572422975896,2024-04-11 14:36:49
SKU46,24.373986479900008,2024-04-11 14:36:49
SKU47,76.56970870474886,2024-04-11 14:36:49
SKU48,68.43198998420254,2024-04-11 14:36:49
SKU49,63.118330564512036,2024-04-11 14:36:50
SKU50,11.362787411842419,2024-04-11 14:36:50
SKU51,21.360608777969386,2024-04-11 14:36:50
SKU52,78.42546372517207,2024-04-11 14:36:50
SKU53,24.27317656897137,2024-04-11 14:36:51
SKU54,24.916994528192685,2024-04-11 14:36:51
SKU55,63.88404667263154,2024-04-11 14:36:51
SKU56,18.88774743333904,2024-04-11 14:36:52
SKU57,44.336884815660746,2024-04-11 14:36:52
SKU58,47.87324910183145,2024-04-11 14:36:52
SKU59,51.06271867816878,2024-04-11 14:36:52
SKU60,13.622422336150962,2024-04-11 14:36:53
SKU61,52.02874990329492,2024-04-11 14:36:53
SKU62,72.79635395558736,2024-04-11 14:36:53
SKU63,10.413901428230286,2024-04-11 14:36:53
SKU64,71.70727648650826,2024-04-11 14:36:53
SKU65,26.958173765314502,2024-04-11 14:36:54
SKU66,23.43138279656588,2024-04-11 14:36:54
SKU67,70.20434588320086,2024-04-11 14:36:54
SKU68,37.93181238279032,2024-04-11 14:36:55
SKU69,43.892422813655834,2024-04-11 14:36:55
SKU70,38.331633459247016,2024-04-11 14:36:55
SKU71,5.105226530198373,2024-04-11 14:36:55
SKU72,81.18398476847528,2024-04-11 14:36:56
SKU73,67.08081414504368,2024-04-11 14:36:56
SKU74,2.853010272209539,2024-04-11 14:36:56
SKU75,74.39750738717653,2024-04-11 14:36:56
SKU76,69.10879954743032,2024-04-11 14:36:57
SKU77,45.95979436717718,2024-04-11 14:36:57
SKU78,5.676194858500724,2024-04-11 14:36:57
SKU79,57.05703122110322,2024-04-11 14:36:58
SKU80,72.90265468035545,2024-04-11 14:36:58
SKU81,58.25536554425457,2024-04-11 14:36:58
SKU82,13.627944591574334,2024-04-11 14:36:58
SKU83,55.12899696928506,2024-04-11 14:36:59
SKU84,71.2834938336818,2024-04-11 14:36:59
SKU85,61.5703955321551,2024-04-11 14:36:59
SKU86,17.9983592463638,2024-04-11 14:36:59
SKU87,64.33122932028459,2024-04-11 14:37:00
SKU88,60.21632558058001,2024-04-11 14:37:00
SKU89,87.98407702374482,2024-04-11 14:37:00
SKU90,13.881913501359142,2024-04-11 14:37:01
SKU91,49.68957237116943,2024-04-11 14:37:01
SKU92,42.94280976823821,2024-04-11 14:37:01
SKU93,55.432664802324396,2024-04-11 14:37:02
SKU94,2.4301509797051315,2024-04-11 14:37:02
SKU95,77.90392721944775,2024-04-11 14:37:02
SKU96,21.98081827833604,2024-04-11 14:37:02
SKU97,3.173500133229074,2024-04-11 14:37:03
SKU98,17.779144380190743,2024-04-11 14:37:03
SKU99,61.66604942934897,2024-04-11 14:37:03
SKU0,62.82720498790419,2024-04-11 14:37:04
SKU1,14.84352327508434,2024-04-11 14:37:04
SKU2,10.18771496378151,2024-04-11 14:37:04
SKU3,61.163343016437736,2024-04-11 14:37:04
SKU4,4.324946432711304,2024-04-11 14:37:05
SKU5,1.3599808110927503,2024-04-11 14:37:05
SKU6,3.262666290486356,2024-04-11 14:37:05
SKU7,38.66254594421406,2024-04-11 14:37:06
SKU8,61.845837073674595,2024-04-11 14:37:06
SKU9,51.212586353022836,2024-04-11 14:37:06
SKU10,12.566236545529712,2024-04-11 14:37:06
SKU11,72.50836798583094,2024-04-11 14:37:07
SKU12,56.97071126028807,2024-04-11 14:37:07
SKU13,12.928314653903982,2024-04-11 14:37:07
SKU14,89.25419577476178,2024-04-11 14:37:07
SKU15,29.591395942901528,2024-04-11 14:37:08
SKU16,6.792454898812145,2024-04-11 14:37:08
SKU0,62.82720498790419,2024-04-11 14:43:53
SKU0,62.82720498790419,2024-04-11 14:45:45
SKU1,14.84352327508434,2024-04-11 14:45:46
SKU2,10.18771496378151,2024-04-11 14:45:46
SKU3,61.163343016437736,2024-04-11 14:45:46
SKU4,4.324946432711304,2024-04-11 14:45:47
SKU5,1.3599808110927503,2024-04-11 14:45:47
SKU6,3.262666290486356,2024-04-11 14:45:47
SKU7,38.66254594421406,2024-04-11 14:45:47
SKU8,61.845837073674595,2024-04-11 14:45:48
SKU9,51.212586353022836,2024-04-11 14:45:48
SKU10,12.566236545529712,2024-04-11 14:45:48
SKU11,72.50836798583094,2024-04-11 14:45:48
SKU12,56.97071126028807,2024-04-11 14:45:49
SKU13,12.928314653903982,2024-04-11 14:45:49
SKU14,89.25419577476178,2024-04-11 14:45:49
SKU15,29.591395942901528,2024-04-11 14:45:50
SKU16,6.792454898812145,2024-04-11 14:45:50
SKU17,65.17002749538962,2024-04-11 14:45:50
SKU18,29.15490221636875,2024-04-11 14:45:50
SKU19,51.12387008796474,2024-04-11 14:45:51
SKU20,77.07285795197072,2024-04-11 14:45:51
SKU21,67.91509518796066,2024-04-11 14:45:51
SKU22,22.143824709201567,2024-04-11 14:45:51
SKU23,3.459472948691331,2024-04-11 14:45:52
SKU24,3.3250466874488867,2024-04-11 14:45:52
SKU25,31.70347518807411,2024-04-11 14:45:52
SKU26,77.95755729431426,2024-04-11 14:45:53
SKU27,92.55736081240202,2024-04-11 14:45:53
SKU28,1.9178197644777129,2024-04-11 14:45:53
SKU29,50.75804734816587,2024-04-11 14:45:54
SKU30,6.418287368421115,2024-04-11 14:45:54
SKU31,40.67791444137496,2024-04-11 14:45:54
SKU32,63.367948812525384,2024-04-11 14:45:55
SKU33,51.83634800012449,2024-04-11 14:45:55
SKU34,29.97407386387397,2024-04-11 14:45:55
SKU35,67.96622945308035,2024-04-11 14:45:55
SKU36,7.850402063003242,2024-04-11 14:45:56
SKU37,18.71987580209148,2024-04-11 14:45:56
SKU38,41.66074454616624,2024-04-11 14:45:56
SKU39,17.21472953924093,2024-04-11 14:45:56
SKU40,72.4872817538463,2024-04-11 14:45:57
SKU41,79.29063329225374,2024-04-11 14:45:57
SKU42,37.22333409161342,2024-04-11 14:45:57
SKU43,9.394617421047391,2024-04-11 14:45:57
SKU44,46.22021182179935,2024-04-11 14:45:58
SKU45,27.02731042645241,2024-04-11 14:45:58
SKU46,21.66576575991112,2024-04-11 14:45:58
SKU47,86.14092229284248,2024-04-11 14:45:59
SKU48,76.03554442689172,2024-04-11 14:45:59
SKU49,63.118330564512036,2024-04-11 14:45:59
SKU50,11.362787411842419,2024-04-11 14:45:59
SKU51,24.030684875215556,2024-04-11 14:46:00
SKU52,98.03182965646508,2024-04-11 14:46:00
SKU53,30.34147071121421,2024-04-11 14:46:00
SKU54,28.03161884421677,2024-04-11 14:46:01
SKU55,63.88404667263154,2024-04-11 14:46:01
SKU56,18.88774743333904,2024-04-11 14:46:01
SKU57,39.41056428058733,2024-04-11 14:46:01
SKU58,47.87324910183145,2024-04-11 14:46:02
SKU59,57.44555851293987,2024-04-11 14:46:02
SKU60,17.028027920188702,2024-04-11 14:46:02
SKU61,41.62299992263594,2024-04-11 14:46:02
SKU62,58.237083164469894,2024-04-11 14:46:03
SKU63,11.71563910675907,2024-04-11 14:46:03
SKU64,71.70727648650826,2024-04-11 14:46:03
SKU65,26.958173765314502,2024-04-11 14:46:04
SKU66,20.827895819169672,2024-04-11 14:46:04
SKU67,70.20434588320086,2024-04-11 14:46:04
SKU68,37.93181238279032,2024-04-11 14:46:04
SKU69,49.378975665362816,2024-04-11 14:46:05
SKU70,38.331633459247016,2024-04-11 14:46:05
SKU71,5.74337984647317,2024-04-11 14:46:05
SKU72,81.18398476847528,2024-04-11 14:46:05
SKU73,75.46591591317414,2024-04-11 14:46:06
SKU74,3.170011413566155,2024-04-11 14:46:06
SKU75,92.99688423397066,2024-04-11 14:46:06
SKU76,55.28703963794426,2024-04-11 14:46:06
SKU77,45.95979436717718,2024-04-11 14:46:07
SKU78,5.045506540889533,2024-04-11 14:46:07
SKU79,45.64562497688258,2024-04-11 14:46:07
SKU80,82.01548651539989,2024-04-11 14:46:08
SKU81,65.5372862372864,2024-04-11 14:46:08
SKU82,15.331437665521126,2024-04-11 14:46:08
SKU83,68.91124621160633,2024-04-11 14:46:08
SKU84,71.2834938336818,2024-04-11 14:46:09
SKU85,69.26669497367449,2024-04-11 14:46:09
SKU86,15.998541552323378,2024-04-11 14:46:09
SKU87,72.37263298532017,2024-04-11 14:46:09
SKU88,60.21632558058001,2024-04-11 14:46:10
SKU89,87.98407702374482,2024-04-11 14:46:10
SKU90,11.105530801087314,2024-04-11 14:46:10
SKU91,55.90076891756561,2024-04-11 14:46:11
SKU92,38.17138646065619,2024-04-11 14:46:11
SKU93,62.361747902614944,2024-04-11 14:46:11
SKU94,2.4301509797051315,2024-04-11 14:46:11
SKU95,77.90392721944775,2024-04-11 14:46:12
SKU96,24.42313142037338,2024-04-11 14:46:12
SKU97,2.820889007314733,2024-04-11 14:46:12
SKU98,17.779144380190743,2024-04-11 14:46:12
SKU99,54.814266159421315,2024-04-11 14:46:13
SKU0,62.82720498790419,2024-04-11 14:48:58
SKU1,14.84352327508434,2024-04-11 14:48:58
SKU2,10.18771496378151,2024-04-11 14:48:58
SKU3,61.163343016437736,2024-04-11 14:48:58
SKU4,4.324946432711304,2024-04-11 14:48:59
SKU5,1.3599808110927503,2024-04-11 14:48:59
SKU6,3.262666290486356,2024-04-11 14:48:59
SKU7,38.66254594421406,2024-04-11 14:48:59
SKU8,61.845837073674595,2024-04-11 14:49:00
SKU9,51.212586353022836,2024-04-11 14:49:00
SKU10,12.566236545529712,2024-04-11 14:49:00
SKU11,72.50836798583094,2024-04-11 14:49:00
SKU12,56.97071126028807,2024-04-11 14:49:01
SKU13,12.928314653903982,2024-04-11 14:49:01
SKU14,89.25419577476178,2024-04-11 14:49:01
SKU15,29.591395942901528,2024-04-11 14:49:02
SKU16,6.792454898812145,2024-04-11 14:49:02
SKU17,65.17002749538962,2024-04-11 14:49:02
SKU18,29.15490221636875,2024-04-11 14:49:02
SKU19,51.12387008796474,2024-04-11 14:49:03
SKU20,77.07285795197072,2024-04-11 14:49:03
SKU21,67.91509518796066,2024-04-11 14:49:03
SKU22,22.143824709201567,2024-04-11 14:49:03
SKU23,3.459472948691331,2024-04-11 14:49:04
SKU24,3.3250466874488867,2024-04-11 14:49:04
SKU25,31.70347518807411,2024-04-11 14:49:04
SKU26,77.95755729431426,2024-04-11 14:49:05
SKU27,92.55736081240202,2024-04-11 14:49:05
SKU28,1.9178197644777129,2024-04-11 14:49:05
SKU29,50.75804734816587,2024-04-11 14:49:05
SKU30,6.418287368421115,2024-04-11 14:49:06
SKU31,40.67791444137496,2024-04-11 14:49:06
SKU32,63.367948812525384,2024-04-11 14:49:06
SKU33,51.83634800012449,2024-04-11 14:49:06
SKU34,29.97407386387397,2024-04-11 14:49:07
SKU35,67.96622945308035,2024-04-11 14:49:07
SKU36,7.850402063003242,2024-04-11 14:49:07
SKU37,18.71987580209148,2024-04-11 14:49:07
SKU38,41.66074454616624,2024-04-11 14:49:08
SKU39,17.21472953924093,2024-04-11 14:49:08
SKU40,72.4872817538463,2024-04-11 14:49:08
SKU41,79.29063329225374,2024-04-11 14:49:09
SKU42,37.22333409161342,2024-04-11 14:49:09
SKU43,9.394617421047391,2024-04-11 14:49:09
SKU44,46.22021182179935,2024-04-11 14:49:10
SKU45,27.02731042645241,2024-04-11 14:49:10
SKU46,21.66576575991112,2024-04-11 14:49:10
SKU47,86.14092229284248,2024-04-11 14:49:10
SKU48,76.03554442689172,2024-04-11 14:49:11
SKU49,63.118330564512036,2024-04-11 14:49:11
SKU50,11.362787411842419,2024-04-11 14:49:11
SKU51,24.030684875215556,2024-04-11 14:49:12
SKU52,98.03182965646508,2024-04-11 14:49:12
SKU53,30.34147071121421,2024-04-11 14:49:12
SKU54,28.03161884421677,2024-04-11 14:49:12
SKU55,63.88404667263154,2024-04-11 14:49:13
SKU56,18.88774743333904,2024-04-11 14:49:13
SKU57,39.41056428058733,2024-04-11 14:49:13
SKU58,47.87324910183145,2024-04-11 14:49:13
SKU59,57.44555851293987,2024-04-11 14:49:14
SKU60,17.028027920188702,2024-04-11 14:49:14
SKU61,41.62299992263594,2024-04-11 14:49:14
SKU62,58.237083164469894,2024-04-11 14:49:14
SKU63,11.71563910675907,2024-04-11 14:49:15
SKU64,71.70727648650826,2024-04-11 14:49:15
SKU65,26.958173765314502,2024-04-11 14:49:15
SKU66,20.827895819169672,2024-04-11 14:49:16
SKU67,70.20434588320086,2024-04-11 14:49:16
SKU68,37.93181238279032,2024-04-11 14:49:16
SKU69,49.378975665362816,2024-04-11 14:49:16
SKU70,38.331633459247016,2024-04-11 14:49:17
SKU71,5.74337984647317,2024-04-11 14:49:17
SKU72,81.18398476847528,2024-04-11 14:49:17
SKU73,75.46591591317414,2024-04-11 14:49:17
SKU74,3.170011413566155,2024-04-11 14:49:18
SKU75,92.99688423397066,2024-04-11 14:49:18
SKU76,55.28703963794426,2024-04-11 14:49:18
SKU77,45.95979436717718,2024-04-11 14:49:19
SKU78,5.045506540889533,2024-04-11 14:49:19
SKU79,45.64562497688258,2024-04-11 14:49:19
SKU80,82.01548651539989,2024-04-11 14:49:19
SKU81,65.5372862372864,2024-04-11 14:49:20
SKU82,15.331437665521126,2024-04-11 14:49:20
SKU83,68.91124621160633,2024-04-11 14:49:20
SKU84,71.2834938336818,2024-04-11 14:49:20
SKU85,69.26669497367449,2024-04-11 14:49:21
SKU86,15.998541552323378,2024-04-11 14:49:21
